,COU,Country,SOURCE,Source,SERIES,Series,TIME,Year,Unit Code_union,Unit_union,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value_union,Flag Codes,Flags,Unnamed: 0,MEASURE,Age group,Unit Code_gini_cpi,Unit_gini_cpi,Value_gini_cpi
153,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,7953,GINI,Total population,0_TO_1,0-1 scale,0.284
154,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,7970,CPI2010,Total population,IDX,Index,111.3844113
155,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,29561,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.29100000000000004
156,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,29578,CPI2010,Working age population: 18-65,IDX,Index,111.3844113
157,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,42685,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.233
158,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,42702,CPI2010,Retirement age population: above 65,IDX,Index,111.3844113
159,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,62879,CPI2015,Working age population: 18-65,IDX,Index,100.0
160,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,63028,CPI2015,Retirement age population: above 65,IDX,Index,100.0
161,HUN,Hungary,SVY,Survey data,TUM,Union members,2015,2015,NBR,Number,3,Thousands,,,329.0,,,63336,CPI2015,Total population,IDX,Index,100.0
162,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,7954,GINI,Total population,0_TO_1,0-1 scale,0.28
163,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,7971,CPI2010,Total population,IDX,Index,111.824157
164,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,29562,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.28600000000000003
165,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,29579,CPI2010,Working age population: 18-65,IDX,Index,111.824157
166,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,42686,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.255
167,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,42703,CPI2010,Retirement age population: above 65,IDX,Index,111.824157
168,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,62880,CPI2015,Working age population: 18-65,IDX,Index,100.3948
169,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,63029,CPI2015,Retirement age population: above 65,IDX,Index,100.3948
170,HUN,Hungary,ADM,Administrative data,EEM,Employees,2016,2016,NBR,Number,3,Thousands,,,3881.0,,,63337,CPI2015,Total population,IDX,Index,100.3948
171,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,7954,GINI,Total population,0_TO_1,0-1 scale,0.28
172,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,7971,CPI2010,Total population,IDX,Index,111.824157
173,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,29562,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.28600000000000003
174,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,29579,CPI2010,Working age population: 18-65,IDX,Index,111.824157
175,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,42686,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.255
176,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,42703,CPI2010,Retirement age population: above 65,IDX,Index,111.824157
177,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,62880,CPI2015,Working age population: 18-65,IDX,Index,100.3948
178,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,63029,CPI2015,Retirement age population: above 65,IDX,Index,100.3948
179,HUN,Hungary,ADM,Administrative data,TUM,Union members,2016,2016,NBR,Number,3,Thousands,,,330.0,,,63337,CPI2015,Total population,IDX,Index,100.3948
180,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,7954,GINI,Total population,0_TO_1,0-1 scale,0.28
181,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,7971,CPI2010,Total population,IDX,Index,111.824157
182,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,29562,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.28600000000000003
183,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,29579,CPI2010,Working age population: 18-65,IDX,Index,111.824157
184,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,42686,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.255
185,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,42703,CPI2010,Retirement age population: above 65,IDX,Index,111.824157
186,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,62880,CPI2015,Working age population: 18-65,IDX,Index,100.3948
187,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,63029,CPI2015,Retirement age population: above 65,IDX,Index,100.3948
188,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2016,2016,PC,Percentage,0,Units,,,8.5,,,63337,CPI2015,Total population,IDX,Index,100.3948
189,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,7955,GINI,Total population,0_TO_1,0-1 scale,0.289
190,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,7972,CPI2010,Total population,IDX,Index,114.4500445
191,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,29563,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.294
192,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,29580,CPI2010,Working age population: 18-65,IDX,Index,114.4500445
193,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,42687,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.255
194,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,42704,CPI2010,Retirement age population: above 65,IDX,Index,114.4500445
195,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,62881,CPI2015,Working age population: 18-65,IDX,Index,102.7523
196,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,63030,CPI2015,Retirement age population: above 65,IDX,Index,102.7523
197,HUN,Hungary,ADM,Administrative data,EEM,Employees,2017,2017,NBR,Number,3,Thousands,,,3964.0,,,63338,CPI2015,Total population,IDX,Index,102.7523
198,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,7955,GINI,Total population,0_TO_1,0-1 scale,0.289
199,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,7972,CPI2010,Total population,IDX,Index,114.4500445
200,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,29563,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.294
201,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,29580,CPI2010,Working age population: 18-65,IDX,Index,114.4500445
202,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,42687,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.255
203,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,42704,CPI2010,Retirement age population: above 65,IDX,Index,114.4500445
204,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,62881,CPI2015,Working age population: 18-65,IDX,Index,102.7523
205,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,63030,CPI2015,Retirement age population: above 65,IDX,Index,102.7523
206,HUN,Hungary,ADM,Administrative data,TUM,Union members,2017,2017,NBR,Number,3,Thousands,,,323.0,,,63338,CPI2015,Total population,IDX,Index,102.7523
207,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,7955,GINI,Total population,0_TO_1,0-1 scale,0.289
208,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,7972,CPI2010,Total population,IDX,Index,114.4500445
209,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,29563,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.294
210,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,29580,CPI2010,Working age population: 18-65,IDX,Index,114.4500445
211,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,42687,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.255
212,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,42704,CPI2010,Retirement age population: above 65,IDX,Index,114.4500445
213,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,62881,CPI2015,Working age population: 18-65,IDX,Index,102.7523
214,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,63030,CPI2015,Retirement age population: above 65,IDX,Index,102.7523
215,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2017,2017,PC,Percentage,0,Units,,,8.1,,,63338,CPI2015,Total population,IDX,Index,102.7523
216,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,7956,GINI,Total population,0_TO_1,0-1 scale,0.313
217,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,7973,CPI2010,Total population,IDX,Index,117.7121597
218,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,29564,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.307
219,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,29581,CPI2010,Working age population: 18-65,IDX,Index,117.7121597
220,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,42688,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.301
221,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,42705,CPI2010,Retirement age population: above 65,IDX,Index,117.7121597
222,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,62882,CPI2015,Working age population: 18-65,IDX,Index,105.681
223,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,63031,CPI2015,Retirement age population: above 65,IDX,Index,105.681
224,HUN,Hungary,ADM,Administrative data,EEM,Employees,2018,2018,NBR,Number,3,Thousands,,,4004.0,,,63339,CPI2015,Total population,IDX,Index,105.681
225,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,7956,GINI,Total population,0_TO_1,0-1 scale,0.313
226,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,7973,CPI2010,Total population,IDX,Index,117.7121597
227,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,29564,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.307
228,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,29581,CPI2010,Working age population: 18-65,IDX,Index,117.7121597
229,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,42688,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.301
230,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,42705,CPI2010,Retirement age population: above 65,IDX,Index,117.7121597
231,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,62882,CPI2015,Working age population: 18-65,IDX,Index,105.681
232,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,63031,CPI2015,Retirement age population: above 65,IDX,Index,105.681
233,HUN,Hungary,ADM,Administrative data,TUM,Union members,2018,2018,NBR,Number,3,Thousands,,,315.0,,,63339,CPI2015,Total population,IDX,Index,105.681
234,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,7956,GINI,Total population,0_TO_1,0-1 scale,0.313
235,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,7973,CPI2010,Total population,IDX,Index,117.7121597
236,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,29564,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.307
237,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,29581,CPI2010,Working age population: 18-65,IDX,Index,117.7121597
238,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,42688,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.301
239,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,42705,CPI2010,Retirement age population: above 65,IDX,Index,117.7121597
240,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,62882,CPI2015,Working age population: 18-65,IDX,Index,105.681
241,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,63031,CPI2015,Retirement age population: above 65,IDX,Index,105.681
242,HUN,Hungary,ADM,Administrative data,TUD,Trade union  density,2018,2018,PC,Percentage,0,Units,,,7.9,,,63339,CPI2015,Total population,IDX,Index,105.681
243,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,13112,GINI,Total population,0_TO_1,0-1 scale,0.466
244,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,13121,CPI2010,Total population,IDX,Index,100.0
245,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,32369,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.462
246,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,32376,CPI2010,Working age population: 18-65,IDX,Index,100.0
247,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,45245,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.51
248,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,45252,CPI2010,Retirement age population: above 65,IDX,Index,100.0
249,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,61605,CPI2015,Total population,IDX,Index,83.74461
250,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,61855,CPI2015,Working age population: 18-65,IDX,Index,83.74461
251,MEX,Mexico,ADM,Administrative data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4230.0,,,62099,CPI2015,Retirement age population: above 65,IDX,Index,83.74461
252,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,13112,GINI,Total population,0_TO_1,0-1 scale,0.466
253,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,13121,CPI2010,Total population,IDX,Index,100.0
254,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,32369,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.462
255,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,32376,CPI2010,Working age population: 18-65,IDX,Index,100.0
256,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,45245,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.51
257,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,45252,CPI2010,Retirement age population: above 65,IDX,Index,100.0
258,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,61605,CPI2015,Total population,IDX,Index,83.74461
259,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,61855,CPI2015,Working age population: 18-65,IDX,Index,83.74461
260,MEX,Mexico,SVY,Survey data,EEM,Employees,2010,2010,NBR,Number,3,Thousands,,,30123.0,,,62099,CPI2015,Retirement age population: above 65,IDX,Index,83.74461
261,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,13112,GINI,Total population,0_TO_1,0-1 scale,0.466
262,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,13121,CPI2010,Total population,IDX,Index,100.0
263,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,32369,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.462
264,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,32376,CPI2010,Working age population: 18-65,IDX,Index,100.0
265,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,45245,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.51
266,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,45252,CPI2010,Retirement age population: above 65,IDX,Index,100.0
267,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,61605,CPI2015,Total population,IDX,Index,83.74461
268,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,61855,CPI2015,Working age population: 18-65,IDX,Index,83.74461
269,MEX,Mexico,ADM,Administrative data,TUD,Trade union  density,2010,2010,PC,Percentage,0,Units,,,13.8,,,62099,CPI2015,Retirement age population: above 65,IDX,Index,83.74461
270,MEX,Mexico,SVY,Survey data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4376.0,,,13112,GINI,Total population,0_TO_1,0-1 scale,0.466
271,MEX,Mexico,SVY,Survey data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4376.0,,,13121,CPI2010,Total population,IDX,Index,100.0
272,MEX,Mexico,SVY,Survey data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4376.0,,,32369,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.462
273,MEX,Mexico,SVY,Survey data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4376.0,,,32376,CPI2010,Working age population: 18-65,IDX,Index,100.0
274,MEX,Mexico,SVY,Survey data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4376.0,,,45245,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.51
275,MEX,Mexico,SVY,Survey data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4376.0,,,45252,CPI2010,Retirement age population: above 65,IDX,Index,100.0
276,MEX,Mexico,SVY,Survey data,TUM,Union members,2010,2010,NBR,Number,3,Thousands,,,4376.0,,,61605,CPI2015,Total population,IDX,Index,83.74461
